product_id,category,brand,product_name,ingredients,product_rating,ingredients_clean_list,ingredients_clean_str
M1,미스트/오일,달바,퍼스트 스프레이 세럼,"정제수, 다이프로필렌글라이콜, 네오펜틸글라이콜다이헵타노에이트, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 솔비톨, 하이드록시에틸우레아, 아보카도오일, 멕시칸치아씨추출물, 바질꽃/잎/줄기추출물, 베타인, 귀리커넬추출물, 부틸렌글라이콜, 흰서양송로추출물(1,740ppm), 글리세린, 해바라기씨오일, 토코페릴아세테이트, 다이소듐이디티에이, 다이포타슘글리시리제이트, 아데노신, 소듐팔미토일프롤린, 비피다발효용해물, 알바수련꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 돌콩오일, 스노우로투스추출물, 인삼추출물, 연꽃꽃추출물, 뽕나무껍질추출물, 마돈나백합꽃추출물, 에델바이스추출물, 약모밀추출물, 프리지어추출물, 카보머, 데이지꽃추출물, 알지닌, 포타슘솔베이트, 아나토씨오일, 토코페롤, 향료, 리날룰, 헥실신남알, 리모넨, 시트로넬올",4.9,"['정제수', '다이프로필렌글라이콜', '네오펜틸글라이콜다이헵타노에이트', '글리세레스-26', '1,2-헥산다이올', '나이아신아마이드', '솔비톨', '하이드록시에틸우레아', '아보카도오일', '멕시칸치아씨추출물', '바질꽃/잎/줄기추출물', '베타인', '귀리커넬추출물', '부틸렌글라이콜', '흰서양송로추출물', '글리세린', '해바라기씨오일', '토코페릴아세테이트', '다이소듐이디티에이', '다이포타슘글리시리제이트', '아데노신', '소듐팔미토일프롤린', '비피다발효용해물', '알바수련꽃추출물', '하이드롤라이즈드하이알루로닉애씨드', '돌콩오일', '스노우로투스추출물', '인삼추출물', '연꽃꽃추출물', '뽕나무껍질추출물', '마돈나백합꽃추출물', '에델바이스추출물', '약모밀추출물', '프리지어추출물', '카보머', '데이지꽃추출물', '알지닌', '포타슘솔베이트', '아나토씨오일', '토코페롤', '향료', '리날룰', '헥실신남알', '리모넨', '시트로넬올']","정제수|다이프로필렌글라이콜|네오펜틸글라이콜다이헵타노에이트|글리세레스-26|1,2-헥산다이올|나이아신아마이드|솔비톨|하이드록시에틸우레아|아보카도오일|멕시칸치아씨추출물|바질꽃/잎/줄기추출물|베타인|귀리커넬추출물|부틸렌글라이콜|흰서양송로추출물|글리세린|해바라기씨오일|토코페릴아세테이트|다이소듐이디티에이|다이포타슘글리시리제이트|아데노신|소듐팔미토일프롤린|비피다발효용해물|알바수련꽃추출물|하이드롤라이즈드하이알루로닉애씨드|돌콩오일|스노우로투스추출물|인삼추출물|연꽃꽃추출물|뽕나무껍질추출물|마돈나백합꽃추출물|에델바이스추출물|약모밀추출물|프리지어추출물|카보머|데이지꽃추출물|알지닌|포타슘솔베이트|아나토씨오일|토코페롤|향료|리날룰|헥실신남알|리모넨|시트로넬올"
M2,미스트/오일,메디큐브,PDRN 핑크 콜라겐 글로우 젤리 미스트,"콜라겐수(80.9%), 아이소프로필미리스테이트, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 정제수, 소듐클로라이드, 메도우폼씨오일, 부틸렌글라이콜, 하이드록시아세토페논, 프로판다이올, 젤란검, 소듐디엔에이(1,081ppm), 해바라기씨오일, 에틸헥실글리세린, 아데노신, 트라이에틸시트레이트, 옥수수커넬추출물, 알칸나뿌리추출물, 다이소듐이디티에이, 토코페롤, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 콜라겐(10.8ppm), 프룩탄, 만주자작나무껍질/잎추출물, 피마자씨오일, 글루코오스, 레몬그라스잎오일, 스타아니스열매/씨오일, 스쿠알란, 글루타티온, 하이드롤라이즈드엘라스틴, 연어알추출물, 말토덱스트린, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 세라마이드엔피, 소듐시트레이트, 카프릴릴글라이콜, 소듐포스페이트, 시트릭애씨드, 진주추출물, 사이아노코발아민, 에스에이치-올리고펩타이드-1",4.7,"['콜라겐수', '아이소프로필미리스테이트', '글리세린', '나이아신아마이드', '1,2-헥산다이올', '정제수', '소듐클로라이드', '메도우폼씨오일', '부틸렌글라이콜', '하이드록시아세토페논', '프로판다이올', '젤란검', '소듐디엔에이', '해바라기씨오일', '글리세린', '아데노신', '트라이에틸시트레이트', '옥수수커넬추출물', '알칸나뿌리추출물', '다이소듐이디티에이', '토코페롤', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '콜라겐', '프룩탄', '만주자작나무껍질/잎추출물', '피마자씨오일', '글루코오스', '레몬그라스잎오일', '스타아니스열매/씨오일', '스쿠알란', '글루타티온', '하이드롤라이즈드엘라스틴', '연어알추출물', '말토덱스트린', '카프릴릭/카프릭트라이글리세라이드', '하이드로제네이티드레시틴', '세라마이드엔피', '소듐시트레이트', '카프릴릴글라이콜', '소듐포스페이트', '시트릭애씨드', '진주추출물', '사이아노코발아민', '에스에이치-올리고펩타이드-1']","콜라겐수|아이소프로필미리스테이트|글리세린|나이아신아마이드|1,2-헥산다이올|정제수|소듐클로라이드|메도우폼씨오일|부틸렌글라이콜|하이드록시아세토페논|프로판다이올|젤란검|소듐디엔에이|해바라기씨오일|글리세린|아데노신|트라이에틸시트레이트|옥수수커넬추출물|알칸나뿌리추출물|다이소듐이디티에이|토코페롤|하이알루로닉애씨드|하이드롤라이즈드하이알루로닉애씨드|소듐하이알루로네이트|콜라겐|프룩탄|만주자작나무껍질/잎추출물|피마자씨오일|글루코오스|레몬그라스잎오일|스타아니스열매/씨오일|스쿠알란|글루타티온|하이드롤라이즈드엘라스틴|연어알추출물|말토덱스트린|카프릴릭/카프릭트라이글리세라이드|하이드로제네이티드레시틴|세라마이드엔피|소듐시트레이트|카프릴릴글라이콜|소듐포스페이트|시트릭애씨드|진주추출물|사이아노코발아민|에스에이치-올리고펩타이드-1"
M4,미스트/오일,차앤박,프로폴리스 에너지 앰플 미스트,"정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 다이메티콘, 소듐시트레이트, 부틸렌글라이콜, 베타인, 하이드로제네이티드레시틴, 솔비톨, 피이지-60하이드로제네이티드캐스터오일, 솔비탄세스퀴올리에이트, 시트릭애씨드, 다이소듐이디티에이, 센티드제라늄꽃오일, 펜틸렌글라이콜, 프로폴리스추출물, 하이알루로닉애씨드, 판테놀, 하이드록시페닐프로파미도벤조익애씨드, 글루코놀락톤, 락토바이오닉애씨드, 판토락톤, 아스코빌팔미테이트, 시트로넬올, 제라니올",4.8,"['정제수', '프로판다이올', '글리세린', '1,2-헥산다이올', '다이메티콘', '소듐시트레이트', '부틸렌글라이콜', '베타인', '하이드로제네이티드레시틴', '솔비톨', '피이지-60하이드로제네이티드캐스터오일', '솔비탄세스퀴올리에이트', '시트릭애씨드', '다이소듐이디티에이', '센티드제라늄꽃오일', '펜틸렌글라이콜', '프로폴리스추출물', '하이알루로닉애씨드', '판테놀', '하이드록시페닐프로파미도벤조익애씨드', '글루코놀락톤', '락토바이오닉애씨드', '판토락톤', '아스코빌팔미테이트', '시트로넬올', '제라니올']","정제수|프로판다이올|글리세린|1,2-헥산다이올|다이메티콘|소듐시트레이트|부틸렌글라이콜|베타인|하이드로제네이티드레시틴|솔비톨|피이지-60하이드로제네이티드캐스터오일|솔비탄세스퀴올리에이트|시트릭애씨드|다이소듐이디티에이|센티드제라늄꽃오일|펜틸렌글라이콜|프로폴리스추출물|하이알루로닉애씨드|판테놀|하이드록시페닐프로파미도벤조익애씨드|글루코놀락톤|락토바이오닉애씨드|판토락톤|아스코빌팔미테이트|시트로넬올|제라니올"
M5,미스트/오일,아누아,피디알엔 히알루론산 수분 캡슐 미스트,"정제수, 다이페닐다이메티콘, 다이프로필렌글라이콜, 펜틸렌글라이콜, 1,2-헥산다이올, 스트렙토코쿠스 테르모필루스발효물, 캐스터오일/아이피디아이코폴리머, 자일리틸글루코사이드, 자일리톨, 돌콩추출물, 인도멀구슬나무잎추출물, 소듐하이알루로네이트(100ppm), 인도멀구슬나무꽃추출물, 돌콩오일, 사과즙, 아이비고드열매추출물, 백미꽃추출물, 가지열매추출물, 알로에베라꽃추출물, 호호바씨오일, 울금뿌리추출물, 홀리바질잎추출물, 참산호말추출물,해바라기씨오일, 접시꽃추출물, 당근추출물, 하이드롤라이즈드하이알루로닉애씨드(0.01ppm), 하이알루로닉애씨드(0.01ppm), 유럽밤나무씨추출물, 사과씨오일, 흑효모발효물, 하이드롤라이즈드콜라겐, 비타민나무오일, 호박가루, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 드럼스틱씨오일, 글리세레스-26, 프로판다이올, 부틸렌글라이콜, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 소듐디엔에이(2,000ppm), 하이드록시에틸우레아, 하이드록시아세토페논, 알란토인, 다이펩타이드-15, 젤란검, 안하이드로자일리톨, 칼슘클로라이드, 카프릴릴글라이콜, 아데노신, 피피지-13-데실테트라데세스-24, 글리세린, 소듐시트레이트, 시트릭애씨드, 토코페롤, 옥탄다이올, 에틸헥실글리세린, 베타-카로틴, 다이포타슘포스페이트, 아세틸글루타민, 아가, 마그네슘설페이트, 다이페닐실록시페닐트라이메티콘, 페닐트라이메티콘, 프로필렌글라이콜다이벤조에이트, 하이드로제네이티드레시틴, 세라마이드엔피, 소듐클로라이드, 카퍼트라이펩타이드-1, 셀룰로오스검, 소듐바이카보네이트, 포타슘클로라이드, 소듐스테아로일글루타메이트, 잔탄검",4.5,"['정제수', '다이페닐다이메티콘', '다이프로필렌글라이콜', '펜틸렌글라이콜', '1,2-헥산다이올', '스트렙토코쿠스 테르모필루스발효물', '캐스터오일/아이피디아이코폴리머', '자일리틸글루코사이드', '자일리톨', '돌콩추출물', '인도멀구슬나무잎추출물', '소듐하이알루로네이트', '인도멀구슬나무꽃추출물', '돌콩오일', '사과즙', '아이비고드열매추출물', '백미꽃추출물', '가지열매추출물', '알로에베라꽃추출물', '호호바씨오일', '울금뿌리추출물', '홀리바질잎추출물', '참산호말추출물', '해바라기씨오일', '접시꽃추출물', '당근추출물', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '유럽밤나무씨추출물', '사과씨오일', '흑효모발효물', '하이드롤라이즈드콜라겐', '비타민나무오일', '호박가루', '칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물', '드럼스틱씨오일', '글리세레스-26', '프로판다이올', '부틸렌글라이콜', '판테놀', '카프릴릭/카프릭트라이글리세라이드', '소듐디엔에이', '하이드록시에틸우레아', '하이드록시아세토페논', '알란토인', '다이펩타이드-15', '젤란검', '안하이드로자일리톨', '칼슘클로라이드', '카프릴릴글라이콜', '아데노신', '피피지-13-데실테트라데세스-24', '글리세린', '소듐시트레이트', '시트릭애씨드', '토코페롤', '옥탄다이올', '글리세린', '베타-카로틴', '다이포타슘포스페이트', '아세틸글루타민', '아가', '마그네슘설페이트', '다이페닐실록시페닐트라이메티콘', '페닐트라이메티콘', '프로필렌글라이콜다이벤조에이트', '하이드로제네이티드레시틴', '세라마이드엔피', '소듐클로라이드', '카퍼트라이펩타이드-1', '셀룰로오스검', '소듐바이카보네이트', '포타슘클로라이드', '소듐스테아로일글루타메이트', '잔탄검']","정제수|다이페닐다이메티콘|다이프로필렌글라이콜|펜틸렌글라이콜|1,2-헥산다이올|스트렙토코쿠스 테르모필루스발효물|캐스터오일/아이피디아이코폴리머|자일리틸글루코사이드|자일리톨|돌콩추출물|인도멀구슬나무잎추출물|소듐하이알루로네이트|인도멀구슬나무꽃추출물|돌콩오일|사과즙|아이비고드열매추출물|백미꽃추출물|가지열매추출물|알로에베라꽃추출물|호호바씨오일|울금뿌리추출물|홀리바질잎추출물|참산호말추출물|해바라기씨오일|접시꽃추출물|당근추출물|하이드롤라이즈드하이알루로닉애씨드|하이알루로닉애씨드|유럽밤나무씨추출물|사과씨오일|흑효모발효물|하이드롤라이즈드콜라겐|비타민나무오일|호박가루|칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물|드럼스틱씨오일|글리세레스-26|프로판다이올|부틸렌글라이콜|판테놀|카프릴릭/카프릭트라이글리세라이드|소듐디엔에이|하이드록시에틸우레아|하이드록시아세토페논|알란토인|다이펩타이드-15|젤란검|안하이드로자일리톨|칼슘클로라이드|카프릴릴글라이콜|아데노신|피피지-13-데실테트라데세스-24|글리세린|소듐시트레이트|시트릭애씨드|토코페롤|옥탄다이올|글리세린|베타-카로틴|다이포타슘포스페이트|아세틸글루타민|아가|마그네슘설페이트|다이페닐실록시페닐트라이메티콘|페닐트라이메티콘|프로필렌글라이콜다이벤조에이트|하이드로제네이티드레시틴|세라마이드엔피|소듐클로라이드|카퍼트라이펩타이드-1|셀룰로오스검|소듐바이카보네이트|포타슘클로라이드|소듐스테아로일글루타메이트|잔탄검"
M8,미스트/오일,런드리유,클린 페이스 솔리드 미스트 카밍,"정제수, 글리세린, 프로판다이올, 부틸렌글라이콜, 오레가노잎추출물, 1,2-헥산다이올, 편백잎추출물, 해수, 젤란검, 칼슘락테이트, 에틸헥실글리세린, 다이소듐이디티에이, 다이포타슘글리시리제이트, 다이프로필렌글라이콜, 락토바실러스발효용해물, 락토코쿠스발효용해물, 비피다발효용해물, 토코페롤, 엑토인, 서양민들레잎추출물",4.9,"['정제수', '글리세린', '프로판다이올', '부틸렌글라이콜', '오레가노잎추출물', '1,2-헥산다이올', '편백잎추출물', '해수', '젤란검', '칼슘락테이트', '글리세린', '다이소듐이디티에이', '다이포타슘글리시리제이트', '다이프로필렌글라이콜', '락토바실러스발효용해물', '락토코쿠스발효용해물', '비피다발효용해물', '토코페롤', '엑토인', '서양민들레잎추출물']","정제수|글리세린|프로판다이올|부틸렌글라이콜|오레가노잎추출물|1,2-헥산다이올|편백잎추출물|해수|젤란검|칼슘락테이트|글리세린|다이소듐이디티에이|다이포타슘글리시리제이트|다이프로필렌글라이콜|락토바실러스발효용해물|락토코쿠스발효용해물|비피다발효용해물|토코페롤|엑토인|서양민들레잎추출물"
M9,미스트/오일,아벤느,오 떼르말 미스트,아벤느 온천수(아쿠아),4.8,['아벤느 온천수'],아벤느 온천수
M24,미스트/오일,닥터자르트,시카페어 페이셜 카밍 미스트,"정제수, 프로판디올, 카라기난추출물, 사탕수수추출물, 라벤더오일, 로즈마리잎오일, 왕귤껍질오일, 캐모마일꽃오일, 해수, 초피나무열매추출물, 서양톱풀추출물, 성모초추출물, 트루로즈오브예리코추출물, 말로우추출물, 레몬밤잎추출물, 페퍼민트잎추출물, 카우슬립추출물, 꼬리풀추출물, 어성초추출물, 병풀추출물, 락토바실러스발효물, 제충국꽃추출물, 레몬유칼립투스오일, 마데카소사이드, 글리세린, 부틸렌글라이콜, 폴리글리세릴-2올리에이트, 피이지-60하이드로제네이티드캐스터오일, 디프로필렌글라이콜, 옥틸도데세스-16, 디포타슘글리시리제이트, 에칠헥실글리세린, 소듐시트레이트, 시트릭애씨드, 판테놀, 아시아티코사이드, 소듐피씨에이, 아시아틱애씨드, 하이드로제네이티드레시틴, 마데카식애씨드, 마그네슘피씨에이, 1,2-헥산디올, 징크피씨에이, 피이지-40하이드로제네이티드캐스터오일, 망가니즈피씨에이, 소듐하이알루로네이트, 디소듐이디티에이, 페녹시에탄올, 포타슘소르베이트, 리모넨, 리날룰 * 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 닥터자르트 고객만족센터(1544-5453)으로 연락 부탁 드립니다.",4.7,"['정제수', '프로판디올', '카라기난추출물', '사탕수수추출물', '라벤더오일', '로즈마리잎오일', '왕귤껍질오일', '캐모마일꽃오일', '해수', '초피나무열매추출물', '서양톱풀추출물', '성모초추출물', '트루로즈오브예리코추출물', '말로우추출물', '레몬밤잎추출물', '페퍼민트잎추출물', '카우슬립추출물', '꼬리풀추출물', '어성초추출물', '병풀추출물', '락토바실러스발효물', '제충국꽃추출물', '레몬유칼립투스오일', '마데카소사이드', '글리세린', '부틸렌글라이콜', '폴리글리세릴-2올리에이트', '피이지-60하이드로제네이티드캐스터오일', '디프로필렌글라이콜', '옥틸도데세스-16', '디포타슘글리시리제이트', '글리세린', '소듐시트레이트', '시트릭애씨드', '판테놀', '아시아티코사이드', '소듐피씨에이', '아시아틱애씨드', '하이드로제네이티드레시틴', '마데카식애씨드', '마그네슘피씨에이', '1,2-헥산디올', '징크피씨에이', '피이지-40하이드로제네이티드캐스터오일', '망가니즈피씨에이', '소듐하이알루로네이트', '디소듐이디티에이', '페녹시에탄올', '포타슘소르베이트', '리모넨', '리날룰 * 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 닥터자르트 고객만족센터으로 연락 부탁 드립니다.']","정제수|프로판디올|카라기난추출물|사탕수수추출물|라벤더오일|로즈마리잎오일|왕귤껍질오일|캐모마일꽃오일|해수|초피나무열매추출물|서양톱풀추출물|성모초추출물|트루로즈오브예리코추출물|말로우추출물|레몬밤잎추출물|페퍼민트잎추출물|카우슬립추출물|꼬리풀추출물|어성초추출물|병풀추출물|락토바실러스발효물|제충국꽃추출물|레몬유칼립투스오일|마데카소사이드|글리세린|부틸렌글라이콜|폴리글리세릴-2올리에이트|피이지-60하이드로제네이티드캐스터오일|디프로필렌글라이콜|옥틸도데세스-16|디포타슘글리시리제이트|글리세린|소듐시트레이트|시트릭애씨드|판테놀|아시아티코사이드|소듐피씨에이|아시아틱애씨드|하이드로제네이티드레시틴|마데카식애씨드|마그네슘피씨에이|1,2-헥산디올|징크피씨에이|피이지-40하이드로제네이티드캐스터오일|망가니즈피씨에이|소듐하이알루로네이트|디소듐이디티에이|페녹시에탄올|포타슘소르베이트|리모넨|리날룰 * 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 닥터자르트 고객만족센터으로 연락 부탁 드립니다."
M10,미스트/오일,에스트라,아토베리어365 크림미스트,"정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트리글리세라이드, 하이드로제네이티드폴리(C6-14올레핀),디메치콘, 세틸에칠헥사노에이트, 하이드록시프로필비스라우라마이드엠이에이(10,000 ppm), 1,2-헥산디올, 소듐서팩틴, 콜레스테롤, 글리세릴카프릴레이트, 디소듐디티 에이, 에칠헥실글리세린, 베헤닉애씨드, 토코페롤",4.7,"['정제수', '글리세린', '부틸렌글라이콜', '카프릴릭/카프릭트리글리세라이드', '하이드로제네이티드폴리', '디메치콘', '세틸에칠헥사노에이트', '하이드록시프로필비스라우라마이드엠이에이', '1,2-헥산디올', '소듐서팩틴', '콜레스테롤', '글리세릴카프릴레이트', '디소듐디티 에이', '글리세린', '베헤닉애씨드', '토코페롤']","정제수|글리세린|부틸렌글라이콜|카프릴릭/카프릭트리글리세라이드|하이드로제네이티드폴리|디메치콘|세틸에칠헥사노에이트|하이드록시프로필비스라우라마이드엠이에이|1,2-헥산디올|소듐서팩틴|콜레스테롤|글리세릴카프릴레이트|디소듐디티 에이|글리세린|베헤닉애씨드|토코페롤"
